영업상태명,영업상태코드,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y)
폐업,3,폐업,2003-12-26,서울특별시 용산구 한남동 683-131번지 ,,엔젤,한식,200005.12811118,448285.876993932
폐업,3,폐업,2013-11-08,서울특별시 용산구 이태원동 126-7번지 (지상1층) ,,베스트,기타,199602.998335774,448000.622353627
폐업,3,폐업,2010-05-04,서울특별시 용산구 한남동 657-96번지 (지상1층) ,,고향집,한식,200461.080412482,447986.948394684
폐업,3,폐업,2003-01-07,서울특별시 용산구 한남동 28-12번지 ,,마마미야,분식,200805.532884219,447989.262575781
폐업,3,폐업,2009-12-30,서울특별시 용산구 후암동 192-46번지 (지상1층) ,,돈부돈까스,한식,197935.33476861,449299.69098628
폐업,3,폐업,2002-03-20,서울특별시 용산구 이태원동 274-2번지 ,,왕족발,한식,198912.797243832,448529.432651605
폐업,3,폐업,2003-10-30,서울특별시 용산구 한남동 83-2번지 ,,오렌지호프,호프/통닭,200536.642905555,447870.182620947
폐업,3,폐업,2006-09-11,서울특별시 용산구 효창동 5-102번지 ,,현대수산,한식,196558.08188707,448638.693859082
폐업,3,폐업,2011-07-18,서울특별시 용산구 이태원동 131-3번지 (지상2층) ,,마킨스,호프/통닭,199426.149287344,447955.380979937
폐업,3,폐업,2002-10-07,서울특별시 용산구 청파동3가 24-26번지 ,,마포막창구이,한식,197233.903308636,449159.752349284
폐업,3,폐업,2004-10-04,서울특별시 용산구 이태원동 136-1번지 ,,플라워클럽,경양식,199653.461392792,447989.587877869
폐업,3,폐업,2004-07-21,서울특별시 용산구 한남동 210-2번지 ,,전주식당,한식,200606.774833798,447799.870829588
폐업,3,폐업,2004-11-22,서울특별시 용산구 한남동 627번지 ,,친구들,한식,200468.881253388,447775.795957158
폐업,3,폐업,2002-08-20,서울특별시 용산구 이태원동 44-82번지 ,,다애,분식,199069.934522247,447914.896960472
폐업,3,폐업,2002-04-12,서울특별시 용산구 청파동2가 8-23번지 ,,평창식당,한식,197049.751256177,449354.174176739
폐업,3,폐업,2004-04-20,서울특별시 용산구 이태원동 225-94번지 ,,하바나,한식,199010.489283283,448589.146621627
폐업,3,폐업,2006-05-04,서울특별시 용산구 이태원동 126-16번지 ,,럭키스트라이크,경양식,199563.353057515,447985.100399024
폐업,3,폐업,2013-08-09,서울특별시 용산구 한남동 657-96번지 (지상1층) ,,가사리,일식,200461.080412482,447986.948394684
폐업,3,폐업,2002-06-12,서울특별시 용산구 이태원동 102-29번지 ,,신사스넥,분식,199431.942303541,448184.984595178
폐업,3,폐업,2015-06-29,서울특별시 용산구 한남동 732-22번지 (지상1층) ,,스타(STAR),한식,199720.301934266,447858.813921307
폐업,3,폐업,2004-07-14,서울특별시 용산구 이태원동 671번지 ,,겔로리,호프/통닭,198795.436788714,448473.969522698
폐업,3,폐업,2007-04-23,서울특별시 용산구 청파동3가 24-78번지 (지상1층) ,,삼강하우스,한식,197279.051620555,449123.48502109
폐업,3,폐업,2009-11-04,서울특별시 용산구 한남동 619-7번지 (지상1층) ,,남산식당,호프/통닭,200399.192238378,447760.816089957
폐업,3,폐업,2003-11-22,서울특별시 용산구 효창동 213번지 ,,고블치킨효창점,호프/통닭,,
폐업,3,폐업,2004-10-01,서울특별시 용산구 한남동 68-12번지 ,,좋은생각,한식,200709.857183274,448092.977347257
폐업,3,폐업,2003-01-06,서울특별시 용산구 한남동 620-129번지 ,,묵호구이집,한식,200206.093334937,447620.487993543
영업/정상,1,영업,,서울특별시 용산구 후암동 60-20번지 ,서울특별시 용산구 후암로 48 (후암동),김밥천국,김밥(도시락),197943.134805892,449773.971539269
폐업,3,폐업,2013-02-21,서울특별시 용산구 청파동2가 90-18번지 (지상1층) ,,우리집양념치킨,기타,197225.235941964,449183.514737736
폐업,3,폐업,2007-07-06,서울특별시 용산구 이태원동 274-2번지 ,,탕탕탕,한식,198912.797243832,448529.432651605
폐업,3,폐업,2004-09-02,서울특별시 용산구 청파동1가 58-54번지 ,,하림치킨,호프/통닭,197180.656834527,449669.915617367
폐업,3,폐업,2004-12-28,서울특별시 용산구 한남동 522-1번지 ,,우와포장마차,정종/대포집/소주방,200614.319913696,447561.558961093
폐업,3,폐업,2008-06-09,서울특별시 용산구 후암동 62-1번지 ,,이동수산,정종/대포집/소주방,197908.66575816,449779.018348785
폐업,3,폐업,2003-07-14,서울특별시 용산구 한남동 621-3번지 ,,자갈마당 곰장어,한식,200466.457005288,447721.348729326
폐업,3,폐업,2010-12-06,서울특별시 용산구 이태원동 137-56번지 (지상2층) ,,물랑루즈,기타,199549.746324061,447884.840706788
폐업,3,폐업,2018-08-27,서울특별시 용산구 한남동 737-4번지 ,서울특별시 용산구 이태원로 227 (한남동),포호아이태원점,호프/통닭,199826.53279484,448157.316168152
폐업,3,폐업,2015-04-28,서울특별시 용산구 이태원동 127-36번지 (지상1층) ,,쟈젠스(CHAJENKS DELIGHT RESTAURANT),한식,199469.462151612,447985.088478786
폐업,3,폐업,2003-03-31,서울특별시 용산구 이태원동 126-6번지 ,,지지크럽,호프/통닭,199623.655032272,448008.633696943
폐업,3,폐업,2005-04-27,서울특별시 용산구 후암동 440-3번지 ,,죠스호프,호프/통닭,197894.778084263,450286.425859673
폐업,3,폐업,2003-11-12,서울특별시 용산구 이태원동 44-82번지 ,,천안식당,한식,199069.934522247,447914.896960472
폐업,3,폐업,2004-08-17,서울특별시 용산구 한남동 512-1번지 ,,배테랑,분식,200626.930174704,447536.724644451
폐업,3,폐업,2006-08-24,서울특별시 용산구 한남동 78-2번지 ,,세븐데이즈,호프/통닭,200527.100453326,447898.653157281
영업/정상,1,영업,,서울특별시 용산구 청파동3가 109-3번지 ,서울특별시 용산구 청파로47길 47-5 (청파동3가),서울냉면,한식,197078.266162553,449126.943132408
폐업,3,폐업,2004-05-31,서울특별시 용산구 청파동1가 58-47번지 ,,피자치킨나라,호프/통닭,197192.638947648,449676.808465926
폐업,3,폐업,2004-03-26,서울특별시 용산구 이태원동 225-93번지 ,,쿨,호프/통닭,199007.769113841,448599.20104052
폐업,3,폐업,2005-07-15,서울특별시 용산구 한남동 32-26번지 ,,개성칼국수,분식,200807.797326634,448076.25030553
폐업,3,폐업,2005-07-26,서울특별시 용산구 이태원동 137-56번지 ,,애플,호프/통닭,199549.746324061,447884.840706788
폐업,3,폐업,2003-01-14,서울특별시 용산구 한남동 621-3번지 ,,미주,호프/통닭,200466.457005288,447721.348729326
폐업,3,폐업,2011-02-09,서울특별시 용산구 한남동 683-142번지 (지상3층) ,,아름소,한식,199942.346001229,448205.77922017
폐업,3,폐업,2009-06-10,서울특별시 용산구 이태원동 58-8번지 (지상3층) ,,세레모니,기타,199096.194040649,447978.994976547
폐업,3,폐업,2003-07-03,서울특별시 용산구 청파동2가 90-20번지 ,,곱창마당,한식,197234.131475852,449191.560826572
폐업,3,폐업,2012-01-03,서울특별시 용산구 이태원동 126-24번지 ,,에이비씨크럽,호프/통닭,199616.965718071,447998.995612392
폐업,3,폐업,2009-09-08,서울특별시 용산구 청파동3가 26-5번지 (지상1층) ,,하얀집,한식,197262.283138904,449132.098172036
폐업,3,폐업,2004-12-02,서울특별시 용산구 후암동 77번지 ,,그랑프리,한식,197888.975857239,449851.254349505
폐업,3,폐업,2010-07-13,서울특별시 용산구 후암동 415-37번지 (지상1층) ,,후암식당,한식,198327.811225097,449367.071265042
폐업,3,폐업,2004-06-10,서울특별시 용산구 한남동 738-14번지 ,,꼬띠꼬띠,호프/통닭,199858.316374272,448224.867175065
폐업,3,폐업,2004-02-11,서울특별시 용산구 이태원동 313-1번지 ,,우진식당,한식,198960.478098342,448402.501609799
폐업,3,폐업,2009-05-11,서울특별시 용산구 이태원동 44-82번지 (지상1층) ,,?보다닭,한식,199069.934522247,447914.896960472
폐업,3,폐업,2002-12-02,서울특별시 용산구 한남동 68-3번지 ,,개미마을,한식,200666.754469416,448074.580667737
폐업,3,폐업,2003-10-02,서울특별시 용산구 한남동 736-5번지 ,,신토불이,한식,199873.113160146,448027.009797557
폐업,3,폐업,2004-12-28,서울특별시 용산구 이태원동 20-44번지 ,,두물머리,한식,199626.886116103,447654.110265306
폐업,3,폐업,2007-08-29,서울특별시 용산구 한남동 68-29번지 (지상1층) ,,옹달샘,분식,200740.35198837,448080.803370231
폐업,3,폐업,2002-10-05,서울특별시 용산구 한남동 91-4번지 ,,코코,호프/통닭,,
폐업,3,폐업,2002-11-18,서울특별시 용산구 이태원동 260-18번지 ,,디,경양식,199146.176467253,448932.642018853
폐업,3,폐업,2006-02-07,서울특별시 용산구 이태원동 36-3번지 ,,다모아분식,분식,199215.278781536,447734.989009161
폐업,3,폐업,2004-05-25,서울특별시 용산구 이태원동 34-50번지 ,,사바스(SABAS),경양식,198984.586137708,447890.057878754
폐업,3,폐업,2005-08-29,서울특별시 용산구 한남동 29-4번지 A동 101호,,달뽁이,분식,200732.91120363,448033.316711475
폐업,3,폐업,2015-09-04,서울특별시 용산구 청파동3가 24-24번지 ,서울특별시 용산구 청파로45길 20 (청파동3가),아테나,호프/통닭,197240.442385697,449136.673546798
폐업,3,폐업,2011-05-30,서울특별시 용산구 이태원동 116-1번지 ,,코스모스,한식,199357.143999617,448100.802302867
폐업,3,폐업,2005-01-17,서울특별시 용산구 한남동 642-35번지 ,,고기굽는 펩시,한식,200358.769360528,447835.395053037
폐업,3,폐업,2002-11-04,서울특별시 용산구 한남동 683-105번지 ,,인삼포장마차,호프/통닭,199901.931878237,448173.3740772
폐업,3,폐업,2004-02-13,서울특별시 용산구 이태원동 20-41번지 ,,학교앞튀김집,한식,199629.553658077,447671.284148144
폐업,3,폐업,2005-08-09,서울특별시 용산구 이태원동 127-1번지 ,,씨크릿,경양식,199531.991699117,448011.065018984
폐업,3,폐업,2004-07-19,서울특별시 용산구 후암동 50-4번지 (1층) ,,현대수산,한식,198143.186822836,449688.768429703
폐업,3,폐업,2008-02-18,서울특별시 용산구 이태원동 704번지 (지상1층) ,,우리숯불갈비,한식,,
폐업,3,폐업,2001-05-10,서울특별시 용산구 이태원동 124-4 (2층) ,,천국계단,한식,199568.736843597,448066.865002043
폐업,3,폐업,2004-06-10,서울특별시 용산구 후암동 259-19번지 (1층) ,,달빛사냥,한식,198226.84832996,449365.648862666
폐업,3,폐업,2009-06-03,서울특별시 용산구 한남동 736-1번지 (지하1층) ,,라올리바이오,경양식,199827.290294906,448078.558292846
폐업,3,폐업,2003-09-22,서울특별시 용산구 효창동 5-585번지 ,,에디슨치킨,호프/통닭,196572.237865086,448693.225017024
폐업,3,폐업,2008-03-26,서울특별시 용산구 효창동 3-1번지 (지상1층) ,,돈왕(돼지갈비체인점),분식,196682.568950257,449588.580986365
폐업,3,폐업,2009-08-07,서울특별시 용산구 이태원동 126-1번지 (1층) ,,사계절,분식,199650.500239024,448011.48537122
폐업,3,폐업,2007-07-09,서울특별시 용산구 청파동3가 19-2번지 (1층) ,,우레정,한식,197316.777787563,449139.796359023
폐업,3,폐업,2004-12-31,서울특별시 용산구 이태원동 225-207번지 (1층) ,,우리레스토랑,분식,199039.129651782,448602.869256029
폐업,3,폐업,2009-11-30,서울특별시 용산구 한남동 30-4번지 (지상1층) ,,디오니스,분식,200710.646192452,448039.332642949
폐업,3,폐업,2003-09-01,서울특별시 용산구 이태원동 57-16번지 ,,달빛,한식,198983.520675068,448023.694558043
폐업,3,폐업,2003-02-25,서울특별시 용산구 후암동 134-1번지 ,,해물촌,한식,197829.85640051,449575.387837019
영업/정상,1,영업,,서울특별시 용산구 효창동 3-59번지 ,서울특별시 용산구 임정로 93 (효창동),필,호프/통닭,196475.745645235,449409.874737627
폐업,3,폐업,2007-06-15,서울특별시 용산구 한남동 683-141번지 ,,야끼니꾸서울,한식,199974.400997613,448243.817170275
폐업,3,폐업,2004-12-31,서울특별시 용산구 한남동 682-12번지 ,,호강,한식,200122.832323241,448387.926499855
폐업,3,폐업,2004-03-23,서울특별시 용산구 이태원동 251-15번지 ,,솔밭분식,분식,199149.453137846,448743.136513222
폐업,3,폐업,2009-07-20,서울특별시 용산구 한남동 261-5번지 ,,로터스,호프/통닭,200677.904666667,447967.244
폐업,3,폐업,2004-11-02,서울특별시 용산구 한남동 642-37번지 ,,오투,호프/통닭,200372.510693433,447816.790367918
폐업,3,폐업,2012-08-27,서울특별시 용산구 청파동2가 92번지 ,,국수학교,한식,197294.439138897,449233.016711813
폐업,3,폐업,2005-04-27,서울특별시 용산구 후암동 116-27번지 2층 ,,백팔십도씨,호프/통닭,197765.09398681,449766.499345037
폐업,3,폐업,2010-04-29,서울특별시 용산구 한남동 68-3번지 (지하1층) ,,한서23호,한식,200666.754469416,448074.580667737
폐업,3,폐업,2004-12-31,서울특별시 용산구 효창동 3-292번지 (2층) ,,효창골,한식,196681.694346045,449398.803534014
폐업,3,폐업,2006-12-01,서울특별시 용산구 이태원동 126-16번지 (3층) ,,방콕,경양식,199563.353057515,447985.100399024
폐업,3,폐업,2003-01-11,서울특별시 용산구 한남동 737-32번지 (2층) ,,르노스(RENOIS),경양식,199788.755748324,448121.175798434
폐업,3,폐업,2007-12-13,서울특별시 용산구 한남동 68-3번지 ,,맛있는김밥,한식,200666.754469416,448074.580667737
폐업,3,폐업,2003-08-25,서울특별시 용산구 이태원동 127-1번지 ,,하오츠,중국식,199531.991699117,448011.065018984
폐업,3,폐업,2010-04-26,서울특별시 용산구 청파동2가 104-5번지 (1층) ,,소담골식당,한식,197279.681875314,449337.67990583
폐업,3,폐업,2004-04-14,서울특별시 용산구 이태원동 137-8번지 (3층) ,,서울프랜치클럽,경양식,199554.378391394,447915.516566108
폐업,3,폐업,2003-02-08,서울특별시 용산구 한남동 68-3번지 (지하1층) ,,개미마을,한식,200666.754469416,448074.580667737
폐업,3,폐업,2004-06-19,서울특별시 용산구 청파동2가 60-17번지 (지하1층) ,,손칼국수,분식,196979.615819914,449232.448002409
폐업,3,폐업,2006-01-18,서울특별시 용산구 한남동 28-9번지 (1층) ,,라카사,경양식,200786.751951771,448027.717214802
폐업,3,폐업,2006-01-20,서울특별시 용산구 청파동2가 77번지 (지하1층) ,,동굴2,분식,197197.458415069,449151.836816185
폐업,3,폐업,2004-02-02,서울특별시 용산구 후암동 415-1번지 (지상1층) ,,사과나무,까페,198297.411251964,449440.940000383
폐업,3,폐업,2007-01-24,서울특별시 용산구 한남동 604번지 ,,범바위,한식,200483.772510759,447564.413544716
폐업,3,폐업,2006-08-01,서울특별시 용산구 청파동3가 111-1번지 ,,동굴,분식,197056.450086892,449179.507140913
폐업,3,폐업,2003-10-10,서울특별시 용산구 후암동 264-24번지 (1층) ,,지항아리호프,호프/통닭,198232.070700805,449426.270844484
폐업,3,폐업,2003-10-22,서울특별시 용산구 한남동 737-32번지 (2층) ,,르노스,경양식,199788.755748324,448121.175798434
폐업,3,폐업,2018-06-14,서울특별시 용산구 한남동 78번지 ,서울특별시 용산구 한남대로21길 33 (한남동),해남갈비오징어,한식,200505.95769124,447921.201939585
폐업,3,폐업,2012-11-30,서울특별시 용산구 한남동 78-10번지 (지상1층) ,,골목식당,한식,200514.811794271,447903.472221826
